


 %PROBE_G:
 %The run start date and time was:%                     2019/10/29 12:19:00 
 %
 %Using ITER machine parameters.
       %phi_tor(deg)                R(m)                Z(m)               B_phi                 B_R                 B_Z               B_pol               B_mag            PsiN_pol
   2.97000000000E+02   6.22730000000E+00   5.71000000000E-02   3.70712370607E-03  -8.20126145882E-05  -5.21115004271E-05   9.71682943576E-05   3.70839693797E-03   0.00000000000E+00
   2.98000000000E+02   6.22730000000E+00   5.71000000000E-02   3.68398030374E-03   2.06530744933E-04   2.75523134506E-05   2.08360453491E-04   3.68986787797E-03   0.00000000000E+00
   2.99000000000E+02   6.22730000000E+00   5.71000000000E-02   3.65390222118E-03   4.93732483629E-04   1.06648868559E-04   5.05119536897E-04   3.68865113402E-03   0.00000000000E+00
   3.00000000000E+02   6.22730000000E+00   5.71000000000E-02   3.61590966810E-03   7.81183720180E-04   1.85212171343E-04   8.02839680813E-04   3.70396467058E-03   0.00000000000E+00
   3.01000000000E+02   6.22730000000E+00   5.71000000000E-02   3.56832319657E-03   1.06997710500E-03   2.63212648381E-04   1.10187653731E-03   3.73457659430E-03   0.00000000000E+00
   3.02000000000E+02   6.22730000000E+00   5.71000000000E-02   3.50893882729E-03   1.36051501617E-03   3.40530939023E-04   1.40248437769E-03   3.77883766830E-03   0.00000000000E+00
   3.03000000000E+02   6.22730000000E+00   5.71000000000E-02   3.43524991029E-03   1.65237562566E-03   4.16939895273E-04   1.70416668332E-03   3.83472633061E-03   0.00000000000E+00
   3.04000000000E+02   6.22730000000E+00   5.71000000000E-02   3.34469899289E-03   1.94425051759E-03   4.92096429133E-04   2.00555951563E-03   3.89990773272E-03   0.00000000000E+00
   3.05000000000E+02   6.22730000000E+00   5.71000000000E-02   3.23493765428E-03   2.23396240686E-03   5.65544059670E-04   2.30443661633E-03   3.97180686159E-03   0.00000000000E+00
   3.06000000000E+02   6.22730000000E+00   5.71000000000E-02   3.10406865746E-03   2.51856340587E-03   6.36725980158E-04   2.59780322642E-03   4.04769364372E-03   0.00000000000E+00
   3.07000000000E+02   6.22730000000E+00   5.71000000000E-02   2.95084469529E-03   2.79450413804E-03   7.05007306373E-04   2.88206326779E-03   4.12477552059E-03   0.00000000000E+00
   3.08000000000E+02   6.22730000000E+00   5.71000000000E-02   2.77480262471E-03   3.05785385462E-03   7.69704084217E-04   3.15323874349E-03   4.20029096368E-03   0.00000000000E+00
   3.09000000000E+02   6.22730000000E+00   5.71000000000E-02   2.57632120917E-03   3.30454420063E-03   8.30115865788E-04   3.40721363060E-03   4.27159638746E-03   0.00000000000E+00
   3.10000000000E+02   6.22730000000E+00   5.71000000000E-02   2.35660231224E-03   3.53060664865E-03   8.85558401772E-04   3.63997211396E-03   4.33623932094E-03   0.00000000000E+00
   3.11000000000E+02   6.22730000000E+00   5.71000000000E-02   2.11758741955E-03   3.73237684703E-03   9.35393322107E-04   3.84780425637E-03   4.39201253126E-03   0.00000000000E+00
   3.12000000000E+02   6.22730000000E+00   5.71000000000E-02   1.86183040105E-03   3.90664747478E-03   9.79052514564E-04   4.02746052972E-03   4.43698667575E-03   0.00000000000E+00
   3.13000000000E+02   6.22730000000E+00   5.71000000000E-02   1.59235153080E-03   4.05076246883E-03   1.01605606069E-03   4.17624789701E-03   4.46952233409E-03   0.00000000000E+00
   3.14000000000E+02   6.22730000000E+00   5.71000000000E-02   1.31249641195E-03   4.16265685994E-03   1.04602378425E-03   4.29207151511E-03   4.48826522414E-03   0.00000000000E+00
   3.15000000000E+02   6.22730000000E+00   5.71000000000E-02   1.02581753681E-03   4.24085539119E-03   1.06868145698E-03   4.37343509218E-03   4.49213046609E-03   0.00000000000E+00
   3.16000000000E+02   6.22730000000E+00   5.71000000000E-02   7.35987617788E-04   4.28444804177E-03   1.08386331466E-03   4.41941791501E-03   4.48028263406E-03   0.00000000000E+00
   3.17000000000E+02   6.22730000000E+00   5.71000000000E-02   4.46744664352E-04   4.29306113852E-03   1.09151269337E-03   4.42964715286E-03   4.45211800090E-03   0.00000000000E+00
   3.18000000000E+02   6.22730000000E+00   5.71000000000E-02   1.61860845646E-04   4.26683944235E-03   1.09168232742E-03   4.40428077338E-03   4.40725402764E-03   0.00000000000E+00
   3.19000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.14878316532E-04   4.20644851299E-03   1.08453525482E-03   4.34401033739E-03   4.34552906318E-03   0.00000000000E+00
   3.20000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.79700272327E-04   4.11309903706E-03   1.07034649152E-03   4.25008532863E-03   4.26701272525E-03   0.00000000000E+00
   3.21000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.28892188492E-04   3.98858692261E-03   1.04950481602E-03   4.12435279748E-03   4.17202485405E-03   0.00000000000E+00
   3.22000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.58878832067E-04   3.83533608233E-03   1.02251331129E-03   3.96929922482E-03   4.06115860123E-03   0.00000000000E+00
   3.23000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.06633536704E-03   3.65642621624E-03   9.89986884896E-04   3.78807691409E-03   3.93530149062E-03   0.00000000000E+00
   3.24000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.24833011353E-03   3.45558672899E-03   9.52644950560E-04   3.58449606547E-03   3.79564752259E-03   0.00000000000E+00
   3.25000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.40248338646E-03   3.23714096481E-03   9.11297860360E-04   3.36296675814E-03   3.64369387650E-03   0.00000000000E+00
   3.26000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.52712141724E-03   3.00589221894E-03   8.66826498450E-04   3.12838236319E-03   3.48121760787E-03   0.00000000000E+00
   3.27000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.62140110389E-03   2.76695338479E-03   8.20155548085E-04   2.88594631909E-03   3.31023076180E-03   0.00000000000E+00
   3.28000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.68538329756E-03   2.52553341317E-03   7.72222097593E-04   2.64095550683E-03   3.13291602964E-03   0.00000000000E+00
   3.29000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.72003956177E-03   2.28670316614E-03   7.23942188424E-04   2.39856283266E-03   2.95154870471E-03   0.00000000000E+00
   3.30000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.72718831339E-03   2.05516817974E-03   6.76178395717E-04   2.16354650282E-03   2.76841343368E-03   0.00000000000E+00
   3.31000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.70936824209E-03   1.83507493377E-03   6.29711445048E-04   1.94011250101E-03   2.58572548885E-03   0.00000000000E+00
   3.32000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.66966686787E-03   1.62987080623E-03   5.85218236160E-04   1.73175033678E-03   2.40556577100E-03   0.00000000000E+00
   3.33000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.61152772209E-03   1.44222787887E-03   5.43257633656E-04   1.54115220245E-03   2.22983670034E-03   0.00000000000E+00
   3.34000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.53856004637E-03   1.27402989449E-03   5.04264244529E-04   1.37019509573E-03   2.06024309649E-03   0.00000000000E+00
   3.35000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.45437074785E-03   1.12641253069E-03   4.68549382381E-04   1.21997693135E-03   1.89829870812E-03   0.00000000000E+00
   3.36000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.36243133818E-03   9.99841426775E-04   4.36307699288E-04   1.09089288528E-03   1.74535567677E-03   0.00000000000E+00
   3.37000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.26598475757E-03   8.94210565645E-04   4.07627628357E-04   9.82737411068E-04   1.60265099929E-03   0.00000000000E+00
   3.38000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.16799007021E-03   8.08945150769E-04   3.82503805150E-04   8.94819209621E-04   1.47136067027E-03   0.00000000000E+00
   3.39000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.07109808275E-03   7.43096930269E-04   3.60849938598E-04   8.26078522878E-04   1.35264808019E-03   0.00000000000E+00
   3.40000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.77648364532E-04   6.95424780588E-04   3.42511065590E-04   7.75196398023E-04   1.24768817426E-03   0.00000000000E+00
   3.42000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.08932254847E-04   6.48545507505E-04   3.14880303105E-04   7.20944436547E-04   1.08357384313E-03   0.00000000000E+00
   3.43000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.36875552342E-04   6.45891041314E-04   3.05028737776E-04   7.14295294762E-04   1.02625695991E-03   0.00000000000E+00
   3.44000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.74693272901E-04   6.54587486305E-04   2.97389756617E-04   7.18975273961E-04   9.85969805352E-04   0.00000000000E+00
   3.45000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.23291975151E-04   6.72648442116E-04   2.91610330849E-04   7.33138807961E-04   9.62281350763E-04   0.00000000000E+00
   3.46000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.83297021012E-04   6.98045273174E-04   2.87322704270E-04   7.54865246113E-04   9.53969053225E-04   0.00000000000E+00
   3.47000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.55053481112E-04   7.28749458635E-04   2.84152728507E-04   7.82188306342E-04   9.59115693476E-04   0.00000000000E+00
   3.48000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.38634508804E-04   7.62778983670E-04   2.81728241243E-04   8.13143640350E-04   9.75361324801E-04   0.00000000000E+00
   3.49000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.33860132483E-04   7.98245053984E-04   2.79687108041E-04   8.45825067384E-04   1.00021332008E-03   0.00000000000E+00
   3.50000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.40327094921E-04   8.33394271702E-04   2.77684440566E-04   8.78438763169E-04   1.03131373992E-03   0.00000000000E+00
   3.51000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.57447858233E-04   8.66641639887E-04   2.75398524108E-04   9.09347061945E-04   1.06661154771E-03   0.00000000000E+00
   3.52000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.84494906393E-04   8.96591220160E-04   2.72535125025E-04   9.37097225714E-04   1.10443900060E-03   0.00000000000E+00
   3.53000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.20645516281E-04   9.22043465171E-04   2.68830062098E-04   9.60434148681E-04   1.14351852229E-03   0.00000000000E+00
   3.54000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.65022388975E-04   9.41990543236E-04   2.64050156375E-04   9.78298864677E-04   1.18293002602E-03   0.00000000000E+00
   3.55000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.16726750938E-04   9.55602788029E-04   2.57992865760E-04   9.89816653362E-04   1.22206147259E-03   0.00000000000E+00
   3.56000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.74862344485E-04   9.62210380618E-04   2.50485023484E-04   9.94279419258E-04   1.26055670894E-03   0.00000000000E+00
   3.57000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.38550663462E-04   9.61284403476E-04   2.41381117395E-04   9.91126908222E-04   1.29826798597E-03   0.00000000000E+00
   3.58000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.06939455453E-04   9.52420606870E-04   2.30561474867E-04   9.79930408796E-04   1.33521638019E-03   0.00000000000E+00
   3.59000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.79207633967E-04   9.35327829499E-04   2.17930577421E-04   9.60381114563E-04   1.37156096315E-03   0.00000000000E+00
   1.00000000000E-10   1.00000000000E-10   1.00000000000E-10  -4.06575814683E-20   2.71050543121E-20   6.19781928601E-10   6.19781928601E-10   6.19781928601E-10   0.00000000000E+00
   1.00000000000E-10   1.00000000000E-10   1.00000000000E-10  -4.06575814683E-20   2.71050543121E-20   6.19781928601E-10   6.19781928601E-10   6.19781928601E-10   0.00000000000E+00
   1.00000000000E-10   1.00000000000E-10   1.00000000000E-10  -4.06575814683E-20   2.71050543121E-20   6.19781928601E-10   6.19781928601E-10   6.19781928601E-10   0.00000000000E+00
