


 %PROBE_G:
 %The run start date and time was:%                     2019/10/29 12:23:53 
 %
 %Using ITER machine parameters.
       %phi_tor(deg)                R(m)                Z(m)               B_phi                 B_R                 B_Z               B_pol               B_mag            PsiN_pol
   1.46000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.91071434645E-03  -3.20344723716E-03  -7.17941468131E-04   3.28291244978E-03   4.38745622879E-03   0.00000000000E+00
   1.47000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.76503272020E-03  -3.53292955194E-03  -6.48535117929E-04   3.59196172282E-03   4.53294550618E-03   0.00000000000E+00
   1.48000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.58510409556E-03  -3.85004425432E-03  -5.84302234048E-04   3.89413018028E-03   4.67407884463E-03   0.00000000000E+00
   1.49000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.37192558664E-03  -4.14899172835E-03  -5.24441903054E-04   4.18200569961E-03   4.80782722861E-03   0.00000000000E+00
   1.50000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.12747925571E-03  -4.42424455267E-03  -4.68086809441E-04   4.44893752743E-03   4.93145141986E-03   0.00000000000E+00
   1.51000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.85460768322E-03  -4.67077664750E-03  -4.14346571019E-04   4.68911906138E-03   5.04255959116E-03   0.00000000000E+00
   1.52000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.55684179439E-03  -4.88422859016E-03  -3.62345140817E-04   4.89765075541E-03   5.13913799141E-03   0.00000000000E+00
   1.53000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.23821100887E-03  -5.06100098478E-03  -3.11251020670E-04   5.07056290424E-03   5.21955694176E-03   0.00000000000E+00
   1.54000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.03064169589E-04  -5.19828162832E-03  -2.60300200628E-04   5.20479472043E-03   5.28255742763E-03   0.00000000000E+00
   1.55000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.55922434556E-04  -5.29402309594E-03  -2.08812711254E-04   5.29813960638E-03   5.32722564211E-03   0.00000000000E+00
   1.56000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.01374730576E-04  -5.34689333419E-03  -1.56204276710E-04   5.34917452541E-03   5.35296365441E-03   0.00000000000E+00
   1.57000000000E+02   6.22730000000E+00   5.71000000000E-02   1.55984892848E-04  -5.35622240883E-03  -1.01994704699E-04   5.35719342684E-03   5.35946384440E-03   0.00000000000E+00
   1.58000000000E+02   6.22730000000E+00   5.71000000000E-02   5.11588382570E-04  -5.32196437815E-03  -4.58143613901E-05   5.32216157195E-03   5.34669304067E-03   0.00000000000E+00
   1.59000000000E+02   6.22730000000E+00   5.71000000000E-02   8.60910312302E-04  -5.24468568406E-03   1.25905510888E-05   5.24470079667E-03   5.31488974602E-03   0.00000000000E+00
   1.60000000000E+02   6.22730000000E+00   5.71000000000E-02   1.19948988523E-03  -5.12558202632E-03   7.33540263201E-05   5.12610689722E-03   5.26457480776E-03   0.00000000000E+00
   1.61000000000E+02   6.22730000000E+00   5.71000000000E-02   1.52297688095E-03  -4.96651597805E-03   1.36488561729E-04   4.96839109650E-03   5.19657278095E-03   0.00000000000E+00
   1.62000000000E+02   6.22730000000E+00   5.71000000000E-02   1.82721486581E-03  -4.77005916239E-03   2.01887407591E-04   4.77432957996E-03   5.11203844898E-03   0.00000000000E+00
   1.63000000000E+02   6.22730000000E+00   5.71000000000E-02   2.10836636875E-03  -4.53951718442E-03   2.69332780060E-04   4.54750001804E-03   5.01248093851E-03   0.00000000000E+00
   1.64000000000E+02   6.22730000000E+00   5.71000000000E-02   2.36307395384E-03  -4.27891411918E-03   3.38511933559E-04   4.29228335138E-03   4.89977702348E-03   0.00000000000E+00
   1.65000000000E+02   6.22730000000E+00   5.71000000000E-02   2.58864011546E-03  -3.99291714619E-03   4.09042295206E-04   4.01381401358E-03   4.77616588730E-03   0.00000000000E+00
   1.66000000000E+02   6.22730000000E+00   5.71000000000E-02   2.78320015131E-03  -3.68669089581E-03   4.80505639407E-04   3.71787243336E-03   4.64421990360E-03   0.00000000000E+00
   1.67000000000E+02   6.22730000000E+00   5.71000000000E-02   2.94585810299E-03  -3.36568388546E-03   5.52489693480E-04   3.41072908309E-03   4.50678963800E-03   0.00000000000E+00
   1.68000000000E+02   6.22730000000E+00   5.71000000000E-02   3.07675814501E-03  -3.03536338812E-03   6.24633909024E-04   3.09896731481E-03   4.36692558915E-03   0.00000000000E+00
   1.69000000000E+02   6.22730000000E+00   5.71000000000E-02   3.17707249579E-03  -2.70092676246E-03   6.96674767944E-04   2.78932986727E-03   4.22778319595E-03   0.00000000000E+00
   1.70000000000E+02   6.22730000000E+00   5.71000000000E-02   3.24890016742E-03  -2.36702358608E-03   7.68485247481E-04   2.48864827420E-03   4.09252031523E-03   0.00000000000E+00
   1.71000000000E+02   6.22730000000E+00   5.71000000000E-02   3.29508537606E-03  -2.03752223209E-03   8.40103150716E-04   2.20392153901E-03   3.96419699127E-03   0.00000000000E+00
   1.72000000000E+02   6.22730000000E+00   5.71000000000E-02   3.31897657778E-03  -1.71534725710E-03   9.11743938080E-04   1.94259960390E-03   3.84568573143E-03   0.00000000000E+00
   1.73000000000E+02   6.22730000000E+00   5.71000000000E-02   3.32415418947E-03  -1.40240244545E-03   9.83795306825E-04   1.71306328684E-03   3.73959715746E-03   0.00000000000E+00
   1.74000000000E+02   6.22730000000E+00   5.71000000000E-02   3.31415619237E-03  -1.09958182730E-03   1.05679276934E-03   1.52508726054E-03   3.64822181613E-03   0.00000000000E+00
   1.75000000000E+02   6.22730000000E+00   5.71000000000E-02   3.29222694287E-03  -8.06860422812E-04   1.13137755010E-03   1.38961825793E-03   3.57348529395E-03   0.00000000000E+00
   1.76000000000E+02   6.22730000000E+00   5.71000000000E-02   3.26110778299E-03  -5.23449611089E-04   1.20823997170E-03   1.31675484604E-03   3.51691161345E-03   0.00000000000E+00
   1.77000000000E+02   6.22730000000E+00   5.71000000000E-02   3.22288084469E-03  -2.47999109198E-04   1.28805294225E-03   1.31171031108E-03   3.47958975732E-03   0.00000000000E+00
   1.78000000000E+02   6.22730000000E+00   5.71000000000E-02   3.17887155415E-03   2.11724261016E-05   1.37140109989E-03   1.37156452579E-03   3.46214003272E-03   0.00000000000E+00
   1.79000000000E+02   6.22730000000E+00   5.71000000000E-02   3.12961148111E-03   2.85834756901E-04   1.45871160410E-03   1.48645250586E-03   3.46468022693E-03   0.00000000000E+00
   1.80000000000E+02   6.22730000000E+00   5.71000000000E-02   3.07486100775E-03   5.47606617826E-04   1.55019251523E-03   1.64407111834E-03   3.48679509853E-03   0.00000000000E+00
   1.81000000000E+02   6.22730000000E+00   5.71000000000E-02   3.01368977713E-03   8.07734191077E-04   1.64578420459E-03   1.83331398607E-03   3.52751559093E-03   0.00000000000E+00
   1.82000000000E+02   6.22730000000E+00   5.71000000000E-02   2.94461081430E-03   1.06690247136E-03   1.74512830147E-03   2.04542261452E-03   3.58531540031E-03   0.00000000000E+00
   1.83000000000E+02   6.22730000000E+00   5.71000000000E-02   2.86576074894E-03   1.32509460486E-03   1.84755731402E-03   2.27361908429E-03   3.65813181974E-03   0.00000000000E+00
   1.84000000000E+02   6.22730000000E+00   5.71000000000E-02   2.77511364620E-03   1.58151296729E-03   1.95210628525E-03   2.51234993873E-03   3.74341528072E-03   0.00000000000E+00
   1.85000000000E+02   6.22730000000E+00   5.71000000000E-02   2.67071046613E-03   1.83457181227E-03   2.05754575869E-03   2.75665527106E-03   3.83820826394E-03   0.00000000000E+00
   1.86000000000E+02   6.22730000000E+00   5.71000000000E-02   2.55088179391E-03   2.08196432789E-03   2.16243313188E-03   3.00178155642E-03   3.93924998432E-03   0.00000000000E+00
   1.87000000000E+02   6.22730000000E+00   5.71000000000E-02   2.41444011171E-03   2.32079760495E-03   2.26517747382E-03   3.24301256720E-03   4.04309925231E-03   0.00000000000E+00
   1.88000000000E+02   6.22730000000E+00   5.71000000000E-02   2.26082086854E-03   2.54777923527E-03   2.36411142999E-03   3.47565848223E-03   4.14626493180E-03   0.00000000000E+00
   1.89000000000E+02   6.22730000000E+00   5.71000000000E-02   2.09015904682E-03   2.75943156735E-03   2.45756324143E-03   3.69514271179E-03   4.24533208378E-03   0.00000000000E+00
   1.90000000000E+02   6.22730000000E+00   5.71000000000E-02   1.90329841988E-03   2.95230633379E-03   2.54392232040E-03   3.89713400601E-03   4.33707255368E-03   0.00000000000E+00
   1.91000000000E+02   6.22730000000E+00   5.71000000000E-02   1.70174170691E-03   3.12317455241E-03   2.62169319073E-03   4.07768248778E-03   4.41853135195E-03   0.00000000000E+00
   1.92000000000E+02   6.22730000000E+00   5.71000000000E-02   1.48755857305E-03   3.26917376868E-03   2.68953464018E-03   4.23333127815E-03   4.48708415553E-03   0.00000000000E+00
   1.93000000000E+02   6.22730000000E+00   5.71000000000E-02   1.26327283645E-03   3.38790488759E-03   2.74628322905E-03   4.36118918433E-03   4.54046576475E-03   0.00000000000E+00
   1.94000000000E+02   6.22730000000E+00   5.71000000000E-02   1.03174963672E-03   3.47748138069E-03   2.79096241661E-03   4.45896265559E-03   4.57677345702E-03   0.00000000000E+00
   1.95000000000E+02   6.22730000000E+00   5.71000000000E-02   7.96098402024E-04   3.53654210605E-03   2.82278015882E-03   4.52495501557E-03   4.59445215000E-03   0.00000000000E+00
   1.96000000000E+02   6.22730000000E+00   5.71000000000E-02   5.59599881320E-04   3.56424378688E-03   2.84111870790E-03   4.55804665231E-03   4.59226973422E-03   0.00000000000E+00
   1.97000000000E+02   6.22730000000E+00   5.71000000000E-02   3.25657231539E-04   3.56024988825E-03   2.84552048753E-03   4.55767112808E-03   4.56929083603E-03   0.00000000000E+00
   1.98000000000E+02   6.22730000000E+00   5.71000000000E-02   9.77638685055E-05   3.52472964336E-03   2.83567343842E-03   4.52379960964E-03   4.52485587419E-03   0.00000000000E+00
   1.99000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.20524294763E-04   3.45837527481E-03   2.81139831560E-03   4.45694065816E-03   4.45856996536E-03   0.00000000000E+00
   2.00000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.25626790207E-04   3.36243820768E-03   2.77263928522E-03   4.35815549360E-03   4.37030343488E-03   0.00000000000E+00
   2.01000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.14000282123E-04   3.23877750451E-03   2.71945801765E-03   4.22908165368E-03   4.26020280309E-03   0.00000000000E+00
   2.02000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.82233398448E-04   3.08990711758E-03   2.65203048526E-03   4.07195182806E-03   4.12870852689E-03   0.00000000000E+00
   2.03000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.27177195916E-04   2.91902413352E-03   2.57064499163E-03   3.88959092516E-03   3.97657386182E-03   0.00000000000E+00
   2.04000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.46105047921E-04   2.72999917179E-03   2.47569968401E-03   3.68537439121E-03   3.80487833775E-03   0.00000000000E+00
   2.05000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.03688681734E-03   2.52731331594E-03   2.36769796804E-03   3.46313532291E-03   3.61502981133E-03   0.00000000000E+00
   2.06000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.09815507560E-03   2.31593343598E-03   2.24724080481E-03   3.22701703043E-03   3.40875101537E-03   0.00000000000E+00
   2.07000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.12943793702E-03   2.10112841357E-03   2.11501568389E-03   2.98128025409E-03   3.18804987524E-03   0.00000000000E+00
   2.08000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.13123521563E-03   1.88824038985E-03   1.97178292031E-03   2.73008784743E-03   2.95517728195E-03   0.00000000000E+00
   2.09000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.10502217970E-03   1.68243485060E-03   1.81836058778E-03   2.47730140550E-03   2.71258110871E-03   0.00000000000E+00
   2.10000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.05317667738E-03   1.48845851390E-03   1.65560970198E-03   2.22633156401E-03   2.46287095615E-03   0.00000000000E+00
   2.11000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.78838080280E-04   1.31043313103E-03   1.48442115330E-03   1.98008614744E-03   2.20881532471E-03   0.00000000000E+00
   2.12000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.85717205725E-04   1.15170671827E-03   1.30570544670E-03   1.74106148038E-03   1.95340473199E-03   0.00000000000E+00
   2.13000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.77882662831E-04   1.01477327882E-03   1.12038572761E-03   1.51163123348E-03   1.70003835932E-03   0.00000000000E+00
   2.14000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.59549852300E-04   9.01260519259E-04   9.29394063620E-04   1.29462112182E-03   1.45294523528E-03   0.00000000000E+00
   2.15000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.34894619528E-04   8.11975118278E-04   7.33670645482E-04   1.09433825152E-03   1.21806751157E-03   0.00000000000E+00
   2.16000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.07905953226E-04   7.46988640672E-04   5.34165471642E-04   9.18327164135E-04   1.00484428996E-03   0.00000000000E+00
   2.17000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.82283255187E-04   7.05744915407E-04   3.31842077601E-04   7.79868610786E-04   8.29384643123E-04   0.00000000000E+00
   2.20000000000E+02   6.22730000000E+00   5.71000000000E-02   5.47943083296E-05   7.11755112179E-04  -2.82083951001E-04   7.65615239611E-04   7.67573521788E-04   0.00000000000E+00
   2.21000000000E+02   6.22730000000E+00   5.71000000000E-02   1.45262596360E-04   7.51015611972E-04  -4.85581566510E-04   8.94323155889E-04   9.06043668407E-04   0.00000000000E+00
   2.22000000000E+02   6.22730000000E+00   5.71000000000E-02   2.21421452679E-04   8.05270775196E-04  -6.86691705444E-04   1.05830360470E-03   1.08121874726E-03   0.00000000000E+00
   2.23000000000E+02   6.22730000000E+00   5.71000000000E-02   2.81820972856E-04   8.72062157332E-04  -8.84279610437E-04   1.24195122114E-03   1.27352498854E-03   0.00000000000E+00
   2.24000000000E+02   6.22730000000E+00   5.71000000000E-02   3.25399371264E-04   9.48807027044E-04  -1.07719446206E-03   1.43547298256E-03   1.47189246702E-03   0.00000000000E+00
   2.25000000000E+02   6.22730000000E+00   5.71000000000E-02   3.51494087661E-04   1.03284718356E-03  -1.26428859095E-03   1.63254370410E-03   1.66995420280E-03   0.00000000000E+00
   2.26000000000E+02   6.22730000000E+00   5.71000000000E-02   3.59848778286E-04   1.12150680112E-03  -1.44444227976E-03   1.82871293661E-03   1.86378167921E-03   0.00000000000E+00
   2.27000000000E+02   6.22730000000E+00   5.71000000000E-02   3.50608753636E-04   1.21215868661E-03  -1.61659178035E-03   2.02056864912E-03   2.05076184964E-03   0.00000000000E+00
   2.28000000000E+02   6.22730000000E+00   5.71000000000E-02   3.24298893699E-04   1.30229456578E-03  -1.77975739882E-03   2.20533615004E-03   2.22905300681E-03   0.00000000000E+00
   2.29000000000E+02   6.22730000000E+00   5.71000000000E-02   2.81781341158E-04   1.38959240219E-03  -1.93306832314E-03   2.38069741592E-03   2.39731535481E-03   0.00000000000E+00
   2.30000000000E+02   6.22730000000E+00   5.71000000000E-02   2.24194406871E-04   1.47197297348E-03  -2.07578131306E-03   2.54471461943E-03   2.55457151522E-03   0.00000000000E+00
   2.31000000000E+02   6.22730000000E+00   5.71000000000E-02   1.52877983839E-04   1.54763911958E-03  -2.20729130402E-03   2.69579705194E-03   2.70012840865E-03   0.00000000000E+00
   2.32000000000E+02   6.22730000000E+00   5.71000000000E-02   6.92933720860E-05   1.61509381758E-03  -2.32713315696E-03   2.83268013898E-03   2.83352754375E-03   0.00000000000E+00
   2.33000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.50537804911E-05   1.67313672070E-03  -2.43497495283E-03   2.95440171728E-03   2.95450794532E-03   0.00000000000E+00
   2.34000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.28679719537E-04   1.72084211769E-03  -2.53060417949E-03   3.06027043041E-03   3.06297462893E-03   0.00000000000E+00
   2.35000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.40172660956E-04   1.75752369817E-03  -2.61390877707E-03   3.14982676420E-03   3.15897001435E-03   0.00000000000E+00
   2.36000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.58224370542E-04   1.78269266695E-03  -2.68485528463E-03   3.22280018682E-03   3.24264795250E-03   0.00000000000E+00
   2.37000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.81643897987E-04   1.79601561472E-03  -2.74346632563E-03   3.27906687461E-03   3.31425110887E-03   0.00000000000E+00
   2.38000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.09356547327E-04   1.79727736506E-03  -2.78979947875E-03   3.31861221877E-03   3.37409283517E-03   0.00000000000E+00
   2.39000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.40392746142E-04   1.78635214432E-03  -2.82392929796E-03   3.34150125892E-03   3.42254467932E-03   0.00000000000E+00
   2.40000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.73872106571E-04   1.76318424318E-03  -2.84593394108E-03   3.34785881906E-03   3.46003051013E-03   0.00000000000E+00
   2.41000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.00898768572E-03   1.72777719795E-03  -2.85588757109E-03   3.33785977304E-03   3.48702796296E-03   0.00000000000E+00
   2.42000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.14499436613E-03   1.68018871539E-03  -2.85385940299E-03   3.31172879496E-03   3.50407758331E-03   0.00000000000E+00
   2.43000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.28120356827E-03   1.62052736057E-03  -2.83991994600E-03   3.26974834292E-03   3.51179965394E-03   0.00000000000E+00
   2.44000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.41698443759E-03   1.54894664608E-03  -2.81415458844E-03   3.21227361226E-03   3.51091820702E-03   0.00000000000E+00
   2.45000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.55176956935E-03   1.46563273449E-03  -2.77668414695E-03   3.13975383817E-03   3.50229110165E-03   0.00000000000E+00
   2.46000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.68506166498E-03   1.37078346047E-03  -2.72769133821E-03   3.05276060837E-03   3.48694424200E-03   0.00000000000E+00
   2.47000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.81643664026E-03   1.26457853915E-03  -2.66745135781E-03   2.95202568213E-03   3.46610699432E-03   0.00000000000E+00
   2.48000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.94553885859E-03   1.14714318357E-03  -2.59636394884E-03   2.83849312813E-03   3.44124464238E-03   0.00000000000E+00
   2.49000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.07206528756E-03   1.01850934594E-03  -2.51498364149E-03   2.71339344820E-03   3.41408238926E-03   0.00000000000E+00
   2.50000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.19573712205E-03   8.78579959822E-04  -2.42404440180E-03   2.57835102492E-03   3.38661416710E-03   0.00000000000E+00
   2.51000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.31625924902E-03   7.27101712818E-04  -2.32447489535E-03   2.43554109797E-03   3.36108871477E-03   0.00000000000E+00
   2.52000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.43326935853E-03   5.63651200673E-04  -2.21740105927E-03   2.28791829698E-03   3.33996555444E-03   0.00000000000E+00
   2.53000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.54627931557E-03   3.87638248317E-04  -2.10413370821E-03   2.13954249165E-03   3.32583529755E-03   0.00000000000E+00
   2.54000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.65461176097E-03   1.98329211345E-04  -1.98614039510E-03   1.99601807234E-03   3.32130271830E-03   0.00000000000E+00
   2.55000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.75733526673E-03  -5.10754806870E-06  -1.86500250991E-03   1.86500950373E-03   3.32883736794E-03   0.00000000000E+00
   2.56000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.85320224607E-03  -2.23532205186E-04  -1.74236035112E-03   1.75664061206E-03   3.35060431816E-03   0.00000000000E+00
   2.57000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.94059548691E-03  -4.57738870642E-04  -1.61985034339E-03   1.68328251006E-03   3.38829482576E-03   0.00000000000E+00
   2.58000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.01749144745E-03  -7.08336216774E-04  -1.49903945249E-03   1.65796847863E-03   3.44298041115E-03   0.00000000000E+00
   2.59000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.08145061902E-03  -9.75606667835E-04  -1.38136204155E-03   1.69114442321E-03   3.51501171799E-03   0.00000000000E+00
   2.60000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.12964624433E-03  -1.25935196146E-03  -1.26806395158E-03   1.78716354823E-03   3.60397546645E-03   0.00000000000E+00
   2.61000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.15894134126E-03  -1.55873832875E-03  -1.16015764207E-03   1.94309828161E-03   3.70871154574E-03   0.00000000000E+00
   2.62000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.16601953234E-03  -1.87215974021E-03  -1.05839102517E-03   2.15062169035E-03   3.82738204706E-03   0.00000000000E+00
   2.63000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.14756758391E-03  -2.19714094193E-03  -9.63231382395E-04   2.39900875670E-03   3.95757813694E-03   0.00000000000E+00
   2.64000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.10049781163E-03  -2.53030163077E-03  -8.74864597980E-04   2.67727742445E-03   4.09644981507E-03   0.00000000000E+00
   2.65000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.02218864493E-03  -2.86739791959E-03  -7.93208911468E-04   2.97508843676E-03   4.24084607267E-03   0.00000000000E+00
   2.66000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.91071434645E-03  -3.20344723716E-03  -7.17941468131E-04   3.28291244978E-03   4.38745622879E-03   0.00000000000E+00
   2.67000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.76503272020E-03  -3.53292955194E-03  -6.48535117929E-04   3.59196172282E-03   4.53294550618E-03   0.00000000000E+00
   2.68000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.58510409556E-03  -3.85004425432E-03  -5.84302234048E-04   3.89413018028E-03   4.67407884463E-03   0.00000000000E+00
   2.69000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.37192558664E-03  -4.14899172835E-03  -5.24441903054E-04   4.18200569961E-03   4.80782722861E-03   0.00000000000E+00
   2.70000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.12747925571E-03  -4.42424455267E-03  -4.68086809441E-04   4.44893752743E-03   4.93145141986E-03   0.00000000000E+00
   2.71000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.85460768322E-03  -4.67077664750E-03  -4.14346571019E-04   4.68911906138E-03   5.04255959116E-03   0.00000000000E+00
   2.72000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.55684179439E-03  -4.88422859016E-03  -3.62345140817E-04   4.89765075541E-03   5.13913799141E-03   0.00000000000E+00
   2.73000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.23821100887E-03  -5.06100098478E-03  -3.11251020670E-04   5.07056290424E-03   5.21955694176E-03   0.00000000000E+00
   2.74000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.03064169589E-04  -5.19828162832E-03  -2.60300200628E-04   5.20479472043E-03   5.28255742763E-03   0.00000000000E+00
   2.75000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.55922434556E-04  -5.29402309594E-03  -2.08812711254E-04   5.29813960638E-03   5.32722564211E-03   0.00000000000E+00
   2.76000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.01374730576E-04  -5.34689333419E-03  -1.56204276710E-04   5.34917452541E-03   5.35296365441E-03   0.00000000000E+00
   2.77000000000E+02   6.22730000000E+00   5.71000000000E-02   1.55984892848E-04  -5.35622240883E-03  -1.01994704699E-04   5.35719342684E-03   5.35946384440E-03   0.00000000000E+00
   2.78000000000E+02   6.22730000000E+00   5.71000000000E-02   5.11588382570E-04  -5.32196437815E-03  -4.58143613901E-05   5.32216157195E-03   5.34669304067E-03   0.00000000000E+00
   2.79000000000E+02   6.22730000000E+00   5.71000000000E-02   8.60910312302E-04  -5.24468568406E-03   1.25905510888E-05   5.24470079667E-03   5.31488974602E-03   0.00000000000E+00
   2.80000000000E+02   6.22730000000E+00   5.71000000000E-02   1.19948988523E-03  -5.12558202632E-03   7.33540263201E-05   5.12610689722E-03   5.26457480776E-03   0.00000000000E+00
   2.81000000000E+02   6.22730000000E+00   5.71000000000E-02   1.52297688095E-03  -4.96651597805E-03   1.36488561729E-04   4.96839109650E-03   5.19657278095E-03   0.00000000000E+00
   2.82000000000E+02   6.22730000000E+00   5.71000000000E-02   1.82721486581E-03  -4.77005916239E-03   2.01887407591E-04   4.77432957996E-03   5.11203844898E-03   0.00000000000E+00
   2.83000000000E+02   6.22730000000E+00   5.71000000000E-02   2.10836636875E-03  -4.53951718442E-03   2.69332780060E-04   4.54750001804E-03   5.01248093851E-03   0.00000000000E+00
   2.84000000000E+02   6.22730000000E+00   5.71000000000E-02   2.36307395384E-03  -4.27891411918E-03   3.38511933559E-04   4.29228335138E-03   4.89977702348E-03   0.00000000000E+00
   2.85000000000E+02   6.22730000000E+00   5.71000000000E-02   2.58864011546E-03  -3.99291714619E-03   4.09042295206E-04   4.01381401358E-03   4.77616588730E-03   0.00000000000E+00
   2.86000000000E+02   6.22730000000E+00   5.71000000000E-02   2.78320015131E-03  -3.68669089581E-03   4.80505639407E-04   3.71787243336E-03   4.64421990360E-03   0.00000000000E+00
   2.87000000000E+02   6.22730000000E+00   5.71000000000E-02   2.94585810299E-03  -3.36568388546E-03   5.52489693480E-04   3.41072908309E-03   4.50678963800E-03   0.00000000000E+00
   2.88000000000E+02   6.22730000000E+00   5.71000000000E-02   3.07675814501E-03  -3.03536338812E-03   6.24633909024E-04   3.09896731481E-03   4.36692558915E-03   0.00000000000E+00
   2.89000000000E+02   6.22730000000E+00   5.71000000000E-02   3.17707249579E-03  -2.70092676246E-03   6.96674767944E-04   2.78932986727E-03   4.22778319595E-03   0.00000000000E+00
   2.90000000000E+02   6.22730000000E+00   5.71000000000E-02   3.24890016742E-03  -2.36702358608E-03   7.68485247481E-04   2.48864827420E-03   4.09252031523E-03   0.00000000000E+00
   2.91000000000E+02   6.22730000000E+00   5.71000000000E-02   3.29508537606E-03  -2.03752223209E-03   8.40103150716E-04   2.20392153901E-03   3.96419699127E-03   0.00000000000E+00
   2.92000000000E+02   6.22730000000E+00   5.71000000000E-02   3.31897657778E-03  -1.71534725710E-03   9.11743938080E-04   1.94259960390E-03   3.84568573143E-03   0.00000000000E+00
   2.93000000000E+02   6.22730000000E+00   5.71000000000E-02   3.32415418947E-03  -1.40240244545E-03   9.83795306825E-04   1.71306328684E-03   3.73959715746E-03   0.00000000000E+00
   2.94000000000E+02   6.22730000000E+00   5.71000000000E-02   3.31415619237E-03  -1.09958182730E-03   1.05679276934E-03   1.52508726054E-03   3.64822181613E-03   0.00000000000E+00
   2.95000000000E+02   6.22730000000E+00   5.71000000000E-02   3.29222694287E-03  -8.06860422812E-04   1.13137755010E-03   1.38961825793E-03   3.57348529395E-03   0.00000000000E+00
   2.96000000000E+02   6.22730000000E+00   5.71000000000E-02   3.26110778299E-03  -5.23449611089E-04   1.20823997170E-03   1.31675484604E-03   3.51691161345E-03   0.00000000000E+00
   2.97000000000E+02   6.22730000000E+00   5.71000000000E-02   3.22288084469E-03  -2.47999109198E-04   1.28805294225E-03   1.31171031108E-03   3.47958975732E-03   0.00000000000E+00
