


 %PROBE_G:
 %The run start date and time was:%                     2019/10/29 11:57:45 
 %
 %Using ITER machine parameters.
       %phi_tor(deg)                R(m)                Z(m)               B_phi                 B_R                 B_Z               B_pol               B_mag            PsiN_pol
   2.98000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.36759541431E-04  -3.56688200441E-04   7.87951357633E-04   8.64924166808E-04   9.28170675616E-04   0.00000000000E+00
   2.99000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.51003097680E-04  -3.71136957822E-04   8.11889517968E-04   8.92696606271E-04   9.59223855744E-04   0.00000000000E+00
   3.00000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.64025933683E-04  -3.89651900775E-04   8.39703611031E-04   9.25705546141E-04   9.94708820987E-04   0.00000000000E+00
   3.01000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.74797759689E-04  -4.12140117246E-04   8.71254750433E-04   9.63817574230E-04   1.03412652856E-03   0.00000000000E+00
   3.02000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.82312938952E-04  -4.38349951224E-04   9.06238442015E-04   1.00668703852E-03   1.07683888155E-03   0.00000000000E+00
   3.03000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.85640864815E-04  -4.67877982835E-04   9.44192080890E-04   1.05375921938E-03   1.12210844799E-03   0.00000000000E+00
   3.04000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.83972251158E-04  -5.00187011107E-04   9.84513034239E-04   1.10428844088E-03   1.16913970522E-03   0.00000000000E+00
   3.05000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.76656845899E-04  -5.34633601661E-04   1.02648592155E-03   1.15737048311E-03   1.21711824189E-03   0.00000000000E+00
   3.06000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.63228941449E-04  -5.70502589680E-04   1.06931662364E-03   1.21198648772E-03   1.26524563241E-03   0.00000000000E+00
   3.07000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.43418468452E-04  -6.07045071673E-04   1.11216976474E-03   1.26705378917E-03   1.31276865789E-03   0.00000000000E+00
   3.08000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.17147215860E-04  -6.43516045525E-04   1.15420606658E-03   1.32147816666E-03   1.35900217126E-03   0.00000000000E+00
   3.09000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.84511525375E-04  -6.79208047742E-04   1.19461613857E-03   1.37420205597E-03   1.40334532411E-03   0.00000000000E+00
   3.10000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.45754342914E-04  -7.13477851644E-04   1.23264791168E-03   1.42424419218E-03   1.44529122187E-03   0.00000000000E+00
   3.11000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.01230516608E-04  -7.45764378418E-04   1.26762590862E-03   1.47072769483E-03   1.48443042044E-03   0.00000000000E+00
   3.12000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.51369581322E-04  -7.75597210461E-04   1.29896167450E-03   1.51289539119E-03   1.52044901751E-03   0.00000000000E+00
   3.13000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.66399871662E-05  -8.02596251668E-04   1.32615576238E-03   1.55011285050E-03   1.55312238295E-03   0.00000000000E+00
   3.14000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.75179649988E-05  -8.26463972111E-04   1.34879251503E-03   1.58186091228E-03   1.58230576802E-03   0.00000000000E+00
   3.15000000000E+02   6.22730000000E+00   5.71000000000E-02   2.55368052606E-05  -8.46972212669E-04   1.36652941929E-03   1.60772030615E-03   1.60792310489E-03   0.00000000000E+00
   3.16000000000E+02   6.22730000000E+00   5.71000000000E-02   9.20976267443E-05  -8.63945707327E-04   1.37908302483E-03   1.62735127572E-03   1.62995525934E-03   0.00000000000E+00
   3.17000000000E+02   6.22730000000E+00   5.71000000000E-02   1.61779161733E-04  -8.77244374866E-04   1.38621336729E-03   1.64047102775E-03   1.64842885502E-03   0.00000000000E+00
   3.18000000000E+02   6.22730000000E+00   5.71000000000E-02   2.34238311237E-04  -8.86746139447E-04   1.38770860306E-03   1.64683146765E-03   1.66340658568E-03   0.00000000000E+00
   3.19000000000E+02   6.22730000000E+00   5.71000000000E-02   3.09168626860E-04  -8.92331664313E-04   1.38337123886E-03   1.64619919318E-03   1.67497970838E-03   0.00000000000E+00
   3.20000000000E+02   6.22730000000E+00   5.71000000000E-02   3.86289538734E-04  -8.93872005799E-04   1.37300699654E-03   1.63833921252E-03   1.68326319482E-03   0.00000000000E+00
   3.21000000000E+02   6.22730000000E+00   5.71000000000E-02   4.65331785492E-04  -8.91219864634E-04   1.35641703848E-03   1.62300339784E-03   1.68839382254E-03   0.00000000000E+00
   3.22000000000E+02   6.22730000000E+00   5.71000000000E-02   5.46020448849E-04  -8.84204844589E-04   1.33339400954E-03   1.59992430817E-03   1.69053131365E-03   0.00000000000E+00
   3.23000000000E+02   6.22730000000E+00   5.71000000000E-02   6.28056981651E-04  -8.72632914793E-04   1.30372212301E-03   1.56881470480E-03   1.68986246488E-03   0.00000000000E+00
   3.24000000000E+02   6.22730000000E+00   5.71000000000E-02   7.11101606623E-04  -8.56290085334E-04   1.26718131121E-03   1.52937280796E-03   1.68660804002E-03   0.00000000000E+00
   3.25000000000E+02   6.22730000000E+00   5.71000000000E-02   7.94757458313E-04  -8.34950113791E-04   1.22355525097E-03   1.48129306510E-03   1.68103199323E-03   0.00000000000E+00
   3.26000000000E+02   6.22730000000E+00   5.71000000000E-02   8.78557820341E-04  -8.08385835849E-04   1.17264283997E-03   1.42428188563E-03   1.67345233975E-03   0.00000000000E+00
   3.27000000000E+02   6.22730000000E+00   5.71000000000E-02   9.61957729407E-04  -7.76383443990E-04   1.11427243412E-03   1.35807743135E-03   1.66425267994E-03   0.00000000000E+00
   3.28000000000E+02   6.22730000000E+00   5.71000000000E-02   1.04433102115E-03  -7.38758735972E-04   1.04831787210E-03   1.28247215601E-03   1.65389301730E-03   0.00000000000E+00
   3.29000000000E+02   6.22730000000E+00   5.71000000000E-02   1.12497353174E-03  -6.95374060546E-04   9.74715048375E-04   1.19733642290E-03   1.64291812234E-03   0.00000000000E+00
   3.30000000000E+02   6.22730000000E+00   5.71000000000E-02   1.20311262244E-03  -6.46154470179E-04   8.93477611700E-04   1.10264130248E-03   1.63196134274E-03   0.00000000000E+00
   3.31000000000E+02   6.22730000000E+00   5.71000000000E-02   1.27792249337E-03  -5.91101534130E-04   8.04710334139E-04   9.98478715607E-04   1.62174154679E-03   0.00000000000E+00
   3.32000000000E+02   6.22730000000E+00   5.71000000000E-02   1.34854399443E-03  -5.30303446793E-04   7.08618878447E-04   8.85077657933E-04   1.61305094943E-03   0.00000000000E+00
   3.33000000000E+02   6.22730000000E+00   5.71000000000E-02   1.41410698546E-03  -4.63940521894E-04   6.05515115933E-04   7.62816729942E-04   1.60673206534E-03   0.00000000000E+00
   3.34000000000E+02   6.22730000000E+00   5.71000000000E-02   1.47375293448E-03  -3.92285857010E-04   4.95817774294E-04   6.32236869311E-04   1.60364309333E-03   0.00000000000E+00
   3.35000000000E+02   6.22730000000E+00   5.71000000000E-02   1.52665553544E-03  -3.15701760517E-04   3.80048913459E-04   4.94069608673E-04   1.60461269536E-03   0.00000000000E+00
   3.36000000000E+02   6.22730000000E+00   5.71000000000E-02   1.57203774184E-03  -2.34633256313E-04   2.58827363364E-04   3.49348492188E-04   1.61038723006E-03   0.00000000000E+00
   3.37000000000E+02   6.22730000000E+00   5.71000000000E-02   1.60918466206E-03  -1.49600397595E-04   1.32860619832E-04   2.00080541940E-04   1.62157562262E-03   0.00000000000E+00
   3.38000000000E+02   6.22730000000E+00   5.71000000000E-02   1.63745299812E-03  -6.11910581177E-05   2.93663950596E-06   6.12614841899E-05   1.63859857515E-03   0.00000000000E+00
   3.39000000000E+02   6.22730000000E+00   5.71000000000E-02   1.65627876941E-03   2.99447179978E-05  -1.30083531778E-04   1.33485622357E-04   1.66164911259E-03   0.00000000000E+00
   3.40000000000E+02   6.22730000000E+00   5.71000000000E-02   1.66518558464E-03   1.23098715805E-04  -2.65272209925E-04   2.92442539982E-04   1.69067018383E-03   0.00000000000E+00
   3.42000000000E+02   6.22730000000E+00   5.71000000000E-02   1.65184322463E-03   3.12359169045E-04  -5.38151040070E-04   6.22233712053E-04   1.76515178701E-03   0.00000000000E+00
   3.43000000000E+02   6.22730000000E+00   5.71000000000E-02   1.62919369144E-03   4.06797322820E-04  -6.73719711708E-04   7.87008457259E-04   1.80932429266E-03   0.00000000000E+00
   3.44000000000E+02   6.22730000000E+00   5.71000000000E-02   1.59585968869E-03   4.99938833494E-04  -8.07241517859E-04   9.49514457705E-04   1.85697222687E-03   0.00000000000E+00
   3.45000000000E+02   6.22730000000E+00   5.71000000000E-02   1.55201709432E-03   5.90891505602E-04  -9.37607509996E-04   1.10826919753E-03   1.90709666122E-03   0.00000000000E+00
   3.46000000000E+02   6.22730000000E+00   5.71000000000E-02   1.49801319720E-03   6.78779808477E-04  -1.06373226955E-03   1.26185116780E-03   1.95865053255E-03   0.00000000000E+00
   3.47000000000E+02   6.22730000000E+00   5.71000000000E-02   1.43436503446E-03   7.62773607070E-04  -1.18458320512E-03   1.40892190895E-03   2.01058797310E-03   0.00000000000E+00
   3.48000000000E+02   6.22730000000E+00   5.71000000000E-02   1.36174592815E-03   8.42117100670E-04  -1.29920968607E-03   1.54825935154E-03   2.06190664010E-03   0.00000000000E+00
   3.49000000000E+02   6.22730000000E+00   5.71000000000E-02   1.28096042473E-03   9.16154358873E-04  -1.40676872720E-03   1.67879035651E-03   2.11168100594E-03   0.00000000000E+00
   3.50000000000E+02   6.22730000000E+00   5.71000000000E-02   1.19290982323E-03   9.84348211830E-04  -1.50654427121E-03   1.79961580434E-03   2.15908566055E-03   0.00000000000E+00
   3.51000000000E+02   6.22730000000E+00   5.71000000000E-02   1.09855198760E-03   1.04629025715E-03  -1.59795801334E-03   1.91002437539E-03   2.20340862848E-03   0.00000000000E+00
   3.52000000000E+02   6.22730000000E+00   5.71000000000E-02   9.98859880783E-04   1.10170110698E-03  -1.68057093525E-03   2.00949346790E-03   2.24405549373E-03   0.00000000000E+00
   3.53000000000E+02   6.22730000000E+00   5.71000000000E-02   8.94783172142E-04   1.15042138490E-03  -1.75407597296E-03   2.09767773544E-03   2.28054572568E-03   0.00000000000E+00
   3.54000000000E+02   6.22730000000E+00   5.71000000000E-02   7.87216501487E-04   1.19239511399E-03  -1.81828329111E-03   2.17438732396E-03   2.31250298482E-03   0.00000000000E+00
   3.55000000000E+02   6.22730000000E+00   5.71000000000E-02   6.76976804864E-04   1.22764785244E-03  -1.87310032103E-03   2.23955889903E-03   2.33964135212E-03   0.00000000000E+00
   3.56000000000E+02   6.22730000000E+00   5.71000000000E-02   5.64790815098E-04   1.25626219874E-03  -1.91850900672E-03   2.29322295490E-03   2.36174939096E-03   0.00000000000E+00
   3.57000000000E+02   6.22730000000E+00   5.71000000000E-02   4.51292683928E-04   1.27835317676E-03  -1.95454264471E-03   2.33547078649E-03   2.37867376517E-03   0.00000000000E+00
   3.58000000000E+02   6.22730000000E+00   5.71000000000E-02   3.37030773416E-04   1.29404564857E-03  -1.98126440508E-03   2.36642404979E-03   2.39030385634E-03   0.00000000000E+00
   3.59000000000E+02   6.22730000000E+00   5.71000000000E-02   2.22482072407E-04   1.30345542525E-03  -1.99874919940E-03   2.38620921290E-03   2.39655850758E-03   0.00000000000E+00
   1.00000000000E-10   1.00000000000E-10   1.00000000000E-10  -6.09863722022E-20  -4.06575814683E-20   4.52683738056E-10   4.52683738056E-10   4.52683738056E-10   0.00000000000E+00
   1.00000000000E-10   1.00000000000E-10   1.00000000000E-10  -6.09863722022E-20  -4.06575814683E-20   4.52683738056E-10   4.52683738056E-10   4.52683738056E-10   0.00000000000E+00
   1.00000000000E-10   1.00000000000E-10   1.00000000000E-10  -6.09863722022E-20  -4.06575814683E-20   4.52683738056E-10   4.52683738056E-10   4.52683738056E-10   0.00000000000E+00
